,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
2308,Overland Tales,Josephine Clifford,Western stories,"Short stories, American",American essays,19,17,English,2013-03-11
2309,"America, Volume 4 (of 6)",Joel Cook,United States -- Description and travel,Canada -- Description and travel,NA,20,63724,English,2013-03-11
2310,"Gaston Darboux: Biographie, Bibliographie analytique des écrits",Ernest Lebon,Mathematicians -- Biography,"Darboux, Gaston, 1842-1917",NA,11,24667,French,2013-03-11
2311,Eine Stunde hinter Mitternacht,Hermann Hesse,German literature,NA,NA,40,17,German,2013-03-12
2312,"The Life and Letters of Lafcadio Hearn, Volume 1",Elizabeth Bisland,"Authors, American -- 19th century -- Biography","Hearn, Lafcadio, 1850-1904",NA,85,118493,English,2013-03-23
2313,"The Life and Letters of Lafcadio Hearn, Volume 2",Elizabeth Bisland,"Authors, American -- 19th century -- Biography","Hearn, Lafcadio, 1850-1904",NA,65,17,English,2013-03-23
2314,"Mount Rainier, a Record of Exploration",Edmond S. Meany,"Rainier, Mount (Wash.)",Mount Rainier National Park (Wash.),"Glaciers -- Washington (State) -- Rainier, Mount",38,107298,English,2013-03-12
2315,"The Rise and Fall of the Confederate Government, Volume 2",Jefferson Davis,"United States -- History -- Civil War, 1861-1865",Confederate States of America -- History,United States -- Politics and government -- 1861-1865,63,17,English,2013-03-12
2316,La conquista di Roma,Matilde Serao,Political fiction,Man-woman relationships -- Fiction,Rome (Italy) -- Fiction,17,79304,Italian,2013-03-12
2317,Industrial Arts Design,William H. Varnum,Decoration and ornament,Industrial arts,NA,75,17,English,2013-03-12
2318,"The Salem Witchcraft, the Planchette Mystery, and Modern Spiritualism",Stowe et al.,Spiritualism,"Upham, Charles Wentworth, 1802-1875. Salem witchcraft",Witchcraft -- Massachusetts -- Salem,74,55728,English,2013-03-12
2319,The Expositor's Bible: The Book of Joshua,William Garden Blaikie,Bible. Joshua -- Commentaries,NA,NA,27,126141,English,2013-03-13
2320,The Shadow of a Sin,Charlotte M. Brame,Fiction,NA,NA,29,17,English,2013-03-13
2321,Lo que dice la historia,Salvador Brau,Puerto Rico -- History,Puerto Rico -- Politics and government -- To 1898,NA,9,8441,Spanish,2013-03-13
2322,"Flagg's The Far West, 1836-1837, part 1",Edmund Flagg,Illinois -- Description and travel,Missouri -- Description and travel,Mississippi River Valley -- Description and travel,30,118800,English,2013-03-13
2323,La guerra injusta; cartas de un español,Armando Palacio Valdés,"World War, 1914-1918 -- France",NA,NA,25,17,Spanish,2013-03-13
2324,"Frankenstein; Or, The Modern Prometheus",Mary Wollstonecraft Shelley,Science fiction,Horror tales,Gothic fiction,4726,17,English,2013-03-13
2325,Régi magyar vitézi énekek és elegyes dalok (1. kötet),Kálmán Thaly,Hungarian poetry,NA,NA,17,17,Hungarian,2013-03-13
2326,Régi magyar vitézi énekek és elegyes dalok (2. kötet),Kálmán Thaly,Hungarian poetry,NA,NA,9,36830,Hungarian,2013-03-13
2327,Peter of New Amsterdam: A Story of Old New York,James Otis,New York (N.Y.) -- Juvenile fiction,NA,NA,5,17,English,2013-03-13
2328,An Unofficial Patriot,Helen H. Gardener,"United States -- History -- Civil War, 1861-1865 -- Fiction",NA,NA,7,66977,English,2013-03-13
2329,Facts and Fictions of Life,Helen H. Gardener,Feminism,Women -- Suffrage -- United States,American essays -- 19th century,18,61262,English,2013-03-13
2330,Some Verses,Helen Hay Whitney,American poetry,NA,NA,5,17,English,2013-03-14
2331,"The Duty of Submission to Civil Authority,",J. F. Moor,"Sermons, English -- 19th century",Christianity and law,Sedition,24,5661,English,2013-03-14
2332,The Sorrows of Satan,Marie Corelli,Didactic fiction,Great Britain -- Fiction,Millionaires -- Fiction,217,158436,English,2013-03-14
2333,"The Cleverdale Mystery; or, The Machine and Its Wheels: A Story of American Li","e Cleverdale Mystery; or, The Machine and Its Wheels: A Story of American Life",Detective and mystery stories,New York (State) -- Fiction,Political corruption -- Fiction,6,68301,English,2013-03-14
2334,The Expositor's Bible: The Book of Leviticus,Samuel H. Kellogg,"Bible. Leviticus -- Criticism, interpretation, etc.",Bible. Leviticus -- Commentaries,NA,18,176129,English,2013-03-16
2335,Novelle d'ambo i sessi,Alfredo Panzini,Italian fiction,"Short stories, Italian",NA,14,2534,Italian,2013-03-14
2336,"The Golden Bough: A Study in Magic and Religion (Third Edition, Vol. 08 of 1","e Golden Bough: A Study in Magic and Religion (Third Edition, Vol. 08 of 12)",Religion,Magic,Superstition,59,170188,English,2013-03-14
2337,Die erste Stunde nach dem Tode: Eine Gespenstergeschichte,Max Brod,Fiction,Ghost stories,NA,19,10380,German,2013-03-15
2338,Klingsors letzter Sommer,Hermann Hesse,German fiction -- 20th century,NA,NA,67,17,German,2013-03-15
2339,Das Meer: Roman,Bernhard Kellermann,German fiction,NA,NA,15,57096,German,2013-03-15
2340,Sermons of Christmas Evans,Christmas Evans,"Sermons, Welsh -- Translations into English",NA,NA,51,17,English,2013-03-15
2341,Of the Capture of Ticonderoga: His Captivity and Treatment by the British,Allen,"United States -- History -- Revolution, 1775-1783 -- Prisoners and prisons -- Personal narratives","Allen, Ethan, 1738-1789","Ticonderoga (N.Y.) -- History -- Revolution, 1775-1783",12,28188,English,2013-03-15
2342,"Encyclopaedia Britannica, 11th Edition, ""Logarithm"" to ""Lord Advocate""",Various,Encyclopedias and dictionaries,NA,NA,59,190977,English,2013-03-15
2343,"Life and Times of David. Miscellaneous Writings of C. H. Mackintosh, vol. ","fe and Times of David. Miscellaneous Writings of C. H. Mackintosh, vol. VI",Theology,NA,NA,9,107383,English,2013-03-15
2344,My Airships; The Story of My Life,Alberto Santos-Dumont,Airships,"Santos-Dumont, Alberto, 1873-1932",NA,68,42863,English,2013-03-16
2345,Children's Stories in American History,Henrietta Christian Wright,United States -- History -- Juvenile literature,America -- Discovery and exploration -- Juvenile literature,NA,6,66687,English,2013-03-16
2346,A Possible Solution of the Number Series on Pages 51 to 58 of the Dresden Cod,Possible Solution of the Number Series on Pages 51 to 58 of the Dresden Codex,Codex Dresdensis Maya,NA,NA,64,12274,English,2013-03-16
2347,Viaggio di un povero letterato,Alfredo Panzini,Italian fiction -- 20th century,NA,NA,4,39942,Italian,2013-03-16
2348,The Spirit of the Links,Henry Leach,Golf -- Anecdotes,NA,NA,15,93033,English,2013-03-17
2349,Kenilworth I-II,Walter Scott,Historical fiction,"Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction","Leicester, Robert Dudley, Earl of, 1532?-1588 -- Fiction",6,73845,Finnish,2013-03-17
2350,The New Hand-Book to Lowestoft and Its Environs,Anonymous,Lowestoft (England) -- Description and travel,NA,NA,17,15323,English,2013-03-17
2351,The Cruise of a Schooner,Albert W. Harris,West (U.S.) -- Description and travel,"Harris, Albert W. (Albert Wadsworth), 1867-1958 -- Travel -- West (U.S.)",NA,8,53734,English,2013-03-17
2352,Giotto,Harry Quilter,"Giotto, 1266?-1337",NA,NA,16,51461,English,2013-03-17
2353,Deaf and Dumb!,Elizabeth Sandham,Conduct of life -- Juvenile fiction,Children -- Conduct of life -- Juvenile fiction,Friendship -- Juvenile fiction,9,12723,English,2013-03-17
2354,The Expositor's Bible: The First Epistle to the Corinthians,Marcus Dods,"Bible. Corinthians, 1st -- Commentaries",NA,NA,19,110576,English,2013-03-17
2355,"The Diplomatic Correspondence of the American Revolution, Vol. 03",Jared Sparks,United States -- Foreign relations -- 1775-1783,"United States -- History -- Revolution, 1775-1783 -- Sources",NA,8,149171,English,2013-03-17
2356,On the Red Chalk of England,Thomas Wiltshire,"Geology, Stratigraphic -- Cretaceous",Geology -- Great Britain,NA,9,6612,English,2013-03-17
2357,The Adventure of Princess Sylvia,A. M. Williamson,Mate selection -- Fiction,Princesses -- Fiction,Kings and rulers -- Fiction,31,55695,English,2013-03-20
2358,Frank at Don Carlos' Rancho,Harry Castlemon,Animals -- Juvenile fiction,Conduct of life -- Juvenile fiction,Children -- Conduct of life -- Juvenile fiction,13,54587,English,2013-03-17
2359,Tales and Legends of the English Lakes,Wilson Armistead,Legends -- England -- Lake District,Tales -- England -- Lake District,Folklore -- England -- Lake District,21,0,English,2013-03-17
2360,The Hart and the Water-Brooks: a practical exposition of the forty-second Psal,e Hart and the Water-Brooks: a practical exposition of the forty-second Psalm.,"Bible. Psalms, XLII -- Commentaries",NA,NA,18,17,English,2013-03-18
2361,The Mystic Mid-Region: The Deserts of the Southwest,Arthur J. Burdick,"Southwest, New -- Description and travel",Deserts,NA,10,29480,English,2013-03-18
2362,"Caleb West, Master Diver",Francis Hopkinson Smith,Divers -- Fiction,NA,NA,17,85512,English,2013-03-18
2363,Crimes of Charity,Konrad Bercovici,Charity organization,Charities -- New York (State) -- New York,NA,13,58624,English,2013-03-18
2364,"Faux's Memorable Days in America, 1819-20; and We","s Visit to North America,",United States -- Description and travel,NA,NA,47,59888,English,2013-03-18
2365,The Breath of the Gods,Sidney McCall,Japan -- Fiction,NA,NA,39,150417,English,2013-03-18
2366,The Cozy Lion: As Told by Queen Crosspatch,Frances Hodgson Burnett,Fantasy literature,Fairy tales,Conduct of life -- Juvenile fiction,23,6553,English,2013-03-18
2367,"The Stones of Paris in History and Letters, Volume 2 (of 2)",Martin and Martin,Paris (France) -- Intellectual life,"Molière, 1622-1673 -- Homes and haunts -- France -- Paris","Authors, French -- Homes and haunts -- France -- Paris",21,73078,English,2013-03-19
2368,"Narrative of the Suffering & Defeat of the North-Western Army, Under Gener","rrative of the Suffering & Defeat of the North-Western Army, Under General",United States -- History -- War of 1812 -- Personal narratives,United States -- History -- War of 1812 -- Prisoners and prisons,"River Raisin, Battle of the, Monroe, Mich., 1813",4,32177,English,2013-03-19
2369,Motors,James Slough Zerbe,Motors,NA,NA,11,45076,English,2013-03-19
2370,Round the Corner in Gay Street,Grace S. Richmond,Families -- Juvenile fiction,NA,NA,27,72345,English,2013-03-18
2371,Dissertation on the Progress of the Fine Arts,John Robert Scott,Aesthetics,Art,"Arts, Greek",3,12604,English,2013-03-19
2372,Az igazi humoristák: Cikkek a magyar nép humoráról,Kálmán Mikszáth,Hungarian wit and humor,NA,NA,9,17,Hungarian,2013-03-19
2373,Gli ingenui,Alfredo Panzini,Italian fiction,NA,NA,7,17,Italian,2013-03-19
2374,To Kiel in the 'Hercules',Lewis R. Freeman,Allied Naval Armistice Commission,Hercules (Battleship),"World War, 1914-1918 -- Air-fleet bases, Naval -- Germany",20,66757,English,2013-03-19
2375,Chincha Plain-Weave Cloths,Lila M. O'Neale,Textile fabrics -- Peru,Indian textile fabrics -- Peru,NA,26,7907,English,2013-03-19
2376,Semblanzas literarias,Armando Palacio Valdés,Spanish literature,"Authors, Spanish",NA,8,91332,Spanish,2013-03-20
2377,Œuvres Complètes de Chamfort (Tome 1),Sébastien-Roch-Nicolas Chamfort,French literature -- 18th century,NA,NA,25,17,French,2013-03-20
2378,Chats to 'Cello Students,Arthur Broadley,Cello -- Instruction and study,NA,NA,26,30112,English,2013-03-20
2379,Öreg szekér fakó hám: Újabb elbeszélések,Kálmán Mikszáth,"Short stories, Hungarian",Hungarian fiction,NA,5,48433,Hungarian,2013-03-20
2380,Primitive Man,Louis Figuier,Prehistoric peoples,Archaeology,NA,24,110973,English,2013-03-20
2381,Watched by Wild Animals,Enos A. Mills,Animal behavior,Natural history -- Outdoor books,NA,29,54005,English,2013-03-21
2382,The Wilderness Castaways,Dillon Wallace,"Canada, Eastern -- Description and travel -- Fiction","Outdoor life -- Canada, Eastern -- Fiction",NA,9,54886,English,2013-03-21
2383,Hugh Walpole: An Appreciation,Joseph Hergesheimer,"Walpole, Hugh, 1884-1941",NA,NA,9,17,English,2013-03-20
2384,"Scandinavians on the Pacific, Puget Sound",Thomas Ostenson Stine,Scandinavian Americans,Washington (State) -- Emigration and immigration,NA,27,30891,English,2013-03-21
2385,The Aristocracy of London: Part I: Kensington,Anonymous,Aristocracy (Social class) -- England -- London,NA,NA,73,17,English,2013-03-21
2386,Sixty Years a Queen: The Story of Her Majesty's Reign,Sir Herbert Maxwell,"Victoria, Queen of Great Britain, 1819-1901",NA,NA,29,116924,English,2013-03-22
2387,Casta diva,Gerolamo Rovetta,Italian fiction,NA,NA,11,17,Italian,2013-03-22
2388,The Solomon Islands and Their Natives,H. B. Guppy,Solomon Islands,NA,NA,31,170175,English,2013-03-22
2389,The Pirate,Walter Scott,Historical fiction,Shipwreck survival -- Fiction,Love stories,129,198084,English,2013-03-23
2390,The Myths of the North American Indians,Lewis Spence,Indians of North America -- Folklore,Indian mythology -- North America,NA,184,119518,English,2013-03-22
2391,Our National Forests,Richard H. D. Boerker,Forests and forestry -- United States,United States. Forest Service,NA,24,17,English,2013-03-23
2392,The Jumble Book of Rhymes,Frank R. Heine,American poetry,NA,NA,8,9295,English,2013-03-23
2393,Sarchedon: A Legend of the Great Queen,G. J. Whyte-Melville,"Semiramis, Queen, consort of Shamshi-Adad V, King of Assyria, active 9th century B.C. -- Fiction",NA,NA,58,161421,English,2013-03-23
2394,Stories of the Lifeboat,Frank Mundell,Lifeboat service -- Great Britain,Rescues -- Great Britain,Shipwrecks -- Great Britain,25,17,English,2013-03-23
2395,The Circle: A Comedy in Three Acts,W. Somerset Maugham,Adultery -- Drama,Intergenerational relations -- Drama,England -- Social life and customs -- Drama,46,22394,English,2013-03-23
2396,Grit A-Plenty: A Tale of the Labrador Wild,Dillon Wallace,Teenage boys -- Juvenile fiction,Brothers -- Juvenile fiction,Fathers and sons -- Juvenile fiction,12,56966,English,2013-03-23
2397,Ιστορία της Αρχαίας Ελληνικής Λογοτεχνίας,Gilbert Murray,Greek literature -- History and criticism,NA,NA,52,134327,Greek,2013-03-23
2398,Historic Adventures: Tales from American History,Rupert Sargent Holland,United States -- History -- Anecdotes,NA,NA,31,70413,English,2013-03-24
2399,"The Philippine Islands, 1493-1898: Volume 31, 1640",Diego Aduarte,Philippines -- History -- Sources,Missions -- Philippines,Philippines -- Discovery and exploration,25,87767,English,2013-03-24
2400,Mr. Punch's Book of Love: Being the Humours of Courtship and Matrimony,Hammerton et al.,English wit and humor,"English wit and humor, Pictorial",Marriage -- Humor,35,16338,English,2013-03-24
2401,Vathek; An Arabian Tale,William Beckford,Fantasy fiction,Gothic fiction,Arab countries -- Fiction,181,39852,English,2013-03-24
2402,Horse Laughs,Charles Hunt Marshall,"English wit and humor, Pictorial",Horses,Horses -- Caricatures and cartoons,11,1151,English,2013-03-24
2403,The Eight-Oared Victors: A Story of College Water Sports,Lester Chadwick,Rowing -- Juvenile fiction,College sports -- Juvenile fiction,NA,6,17,English,2013-03-24
2404,Kenilworth III-IV,Walter Scott,Historical fiction,"Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction","Leicester, Robert Dudley, Earl of, 1532?-1588 -- Fiction",5,17,Finnish,2013-03-24
2405,Monumental Java,J. F. Scheltema,Monuments -- Indonesia -- Java,Java (Indonesia) -- Antiquities,Indonesia -- Antiquities,39,79906,English,2013-03-24
2406,Der gelüftete Vorhang oder Lauras Erziehung,Mirabeau,Erotic literature,NA,NA,63,36109,German,2013-03-24
2407,Misrepresentative Women,Harry Graham,Nonsense verses,Humorous poetry,Biographical poetry,21,7024,English,2013-03-24
2408,Growing Up: A Story of the Girlhood of Judith Mackenzie,Mrs. Nathaniel Conklin,Christian life -- Fiction,Young women -- Fiction,Conduct of life -- Fiction,11,79754,English,2013-03-24
2409,Sea Stories,Cyrus Townsend Brady,Sea stories,NA,NA,120,106945,English,2013-03-25
2410,Great Events in the History of North and South America,Charles A. Goodrich,United States -- History,South America -- History,North America -- History,27,272152,English,2013-03-25
2411,Il destino: romanzo,Francesco Domenico Guerrazzi,Italian fiction,NA,NA,6,38548,Italian,2013-03-25
2412,"Blackwood's Edinburgh Magazine, No. 401, March 1849",Various,Scotland -- Periodicals,England -- Periodicals,NA,13,17,English,2013-03-25
2413,"The Diplomatic Correspondence of the American Revolution, Vol. 12",Jared Sparks,United States -- Foreign relations -- 1775-1783,"United States -- History -- Revolution, 1775-1783 -- Sources",NA,5,147279,English,2013-03-25
2414,"The Animal World, A Book of Natural History",Theodore Wood,Animals -- Juvenile literature,NA,NA,48,185848,English,2013-03-26
2415,"Storm Warriors; or, Life-Boat Work on the Goodwin Sands",John Gilmore,Lifesaving -- Great Britain,Shipwrecks,Goodwin Sands (England),6,97999,English,2013-03-26
2416,Piccole anime,Matilde Serao,Children -- Fiction,"Short stories, Italian",NA,9,17732,Italian,2013-03-26
2417,The Air Patrol: A Story of the North-west Frontier,Herbert Strang,Adventure stories,British -- India -- Juvenile fiction,Airplanes -- Juvenile fiction,22,102975,English,2013-03-26
