,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
875,"At Sunwich Port, Part 5.",W. W. Jacobs,Fathers and sons -- Fiction,Ship captains -- Fiction,Betrothal -- Fiction,2,11998,English,2004-01-01
876,"At Sunwich Port, Complete",W. W. Jacobs,Fathers and sons -- Fiction,Ship captains -- Fiction,Betrothal -- Fiction,14,61639,English,2004-01-01
877,The Tragedies of the Medici,Edgcumbe Staley,"Medici, House of",NA,NA,39,70948,English,2004-01-01
878,"The Mule: A Treatise on the Breeding, Training, and Uses to Which He May Be P","e Mule: A Treatise on the Breeding, Training, and Uses to Which He May Be Put",Mules,NA,NA,35,28948,English,2004-01-01
879,"A Compilation of the Messages and Papers of the Presidents. Volume 2, part ","Compilation of the Messages and Papers of the Presidents. Volume 2, part 2:",United States -- Politics and government,United States -- History -- Sources,"Adams, John Quincy, 1767-1848",6,65593,English,2004-01-01
880,Teddy's Button,Amy Le Feuvre,Christian life -- Juvenile fiction,England -- Juvenile fiction,Soldiers -- Juvenile fiction,4,27047,English,2004-01-01
881,Crescent and Iron Cross,E. F. Benson,"World War, 1914-1918 -- Turkey",Armenian question,Turkey -- Foreign relations -- Germany,33,48992,English,2004-01-01
882,The Eagle's Shadow,James Branch Cabell,Historical fiction,Fantasy fiction,Middle Ages -- Fiction,43,48812,English,2004-01-01
883,"Dio's Rome, Volume 4",Cassius Dio Cocceianus,Rome -- History,NA,NA,51,117404,English,2004-01-01
884,A Publisher and His Friends,Samuel Smiles,"Murray, John, 1778-1843",John Murray (Firm),Publishers and publishing -- Great Britain -- History -- 19th century,7,17,English,2004-01-01
885,"Stories from the Italian Poets: with Lives of the Writers, Volume 1",Leigh Hunt,"Poets, Italian -- Biography",Italian poetry -- Translations into English,NA,20,95707,English,2004-01-01
886,The Untamed,Max Brand,Western stories,NA,NA,78,17,English,2004-01-01
887,Babylonian and Assyrian Literature,Epiphanius Wilson,Assyro-Babylonian literature -- Translations into English,NA,NA,23,17,English,2004-01-01
888,"Arthur Hamilton, and His Dog",Anonymous,Children's stories,Sunday school literature,Children and death -- Juvenile fiction,16,11955,English,2004-01-01
889,The Life and Romances of Mrs. Eliza Haywood,George Frisbie Whicher,"Haywood, Eliza Fowler, 1693?-1756",NA,NA,7,45583,English,2004-01-01
890,"Dio's Rome, Volume 5",Cassius Dio Cocceianus,Rome -- History,NA,NA,206,17,English,2004-01-01
891,Algonquin Indian Tales,Egerton Ryerson Young,Indians of North America -- Folklore,Tales -- North America,Algonquian Indians -- Fiction,63,60822,English,2004-01-01
892,Dawn,H. Rider Haggard,Fantasy fiction,Paranormal fiction,NA,74,189082,English,2004-01-01
893,"A Compilation of the Messages and Papers of the Presidents. Volume 1, part ","Compilation of the Messages and Papers of the Presidents. Volume 1, part 3:","Jefferson, Thomas, 1743-1826",United States -- Politics and government,United States -- History -- Sources,14,64973,English,2004-01-01
894,"A Compilation of the Messages and Papers of the Presidents. Volume 1, part ","Compilation of the Messages and Papers of the Presidents. Volume 1, part 2:",United States -- Politics and government,United States -- History -- Sources,Presidents -- United States,17,40309,English,2004-01-01
895,"A Compilation of the Messages and Papers of the Presidents. Volume 1, part ","Compilation of the Messages and Papers of the Presidents. Volume 1, part 4:",United States -- Politics and government,United States -- History -- Sources,"Madison, James, 1751-1836",10,55435,English,2004-01-01
896,"The Mirror of Literature, Amusement, and Instruction. Volume 10, No. 28","e Mirror of Literature, Amusement, and Instruction. Volume 10, No. 283,",Popular literature -- Great Britain -- Periodicals,NA,NA,5,12016,English,2004-01-01
897,The Wendigo,Algernon Blackwood,Horror tales,NA,NA,940,0,English,2004-01-01
898,"American Scenes, and Christian Slavery",Ebenezer Davies,United States -- Description and travel,Slavery -- United States,NA,9,81232,English,2004-02-01
899,Olivia in India,O. Douglas,India -- Fiction,NA,NA,9,51664,English,2004-02-01
900,The King James Bible,NA,Bible,NA,NA,387,822259,English,2004-01-01
901,Three Young Knights,Annie Hamilton Donnell,Christian life -- Juvenile fiction,Sunday school literature,Farm life -- Juvenile fiction,9,13347,English,2004-02-01
902,Big and Little Sisters: A Story of an Indian Mission School,Theodora R. Jenness,Children's stories,Indians of North America -- Education -- Juvenile fiction,Dakota youth -- Juvenile fiction,7,17,English,2004-02-01
903,"Punch, or the London Charivari, Volume 153, October 17, 1917",Various,English wit and humor -- Periodicals,NA,NA,8,10906,English,2004-02-01
904,"Frank Merriwell's Nobility; Or, The Tragedy of the Ocean Tramp",Burt L. Standish,Adventure and adventurers -- Juvenile fiction,Ocean travel -- Juvenile fiction,NA,15,18616,English,2004-02-01
905,"Phantom Fortune, a Novel",M. E. Braddon,English fiction -- 19th century,NA,NA,99,179405,English,2004-02-01
906,Quinze Jours en Égypte,Fernand Neuray,Egypt -- Description and travel,"Neuray, Fernand, 1874-1934 -- Travel -- Egypt",NA,4,17,French,2004-02-01
907,"The History of Rome, Books 09 to 26",Livy,Rome -- History,NA,NA,159,219205,English,2004-02-01
908,Manual for Noncommissioned Officers and Privates of Infantry of the Army of t,nual for Noncommissioned Officers and Privates of Infantry of the Army of the,"United States. Army -- Handbooks, manuals, etc.",United States. Army. Infantry -- Drill and tactics,United States. Army -- Non-commissioned officers' handbooks,38,106953,English,2004-02-01
909,Los Amantes de Teruel,Juan Eugenio Hartzenbusch,Lovers of Teruel (Legend) -- Drama,NA,NA,17,34372,Spanish,2004-02-01
910,"Robert Louis Stevenson, an Elegy; and Other Poems",Richard Le Gallienne,English poetry -- 19th century,"Stevenson, Robert Louis, 1850-1894 -- Poetry",Authors -- Poetry,2,17,English,2004-02-01
911,Buried Alive: A Tale of These Days,Arnold Bennett,England -- Fiction,Artists -- Fiction,Valets -- Fiction,25,57975,English,2004-02-01
912,The Infant's Delight: Poetry,Anonymous,Children's poetry,NA,NA,31,5061,English,2004-02-01
913,English Poems,Richard Le Gallienne,English poetry -- 19th century,NA,NA,6,13985,English,2004-02-01
914,Die Brüder Wright,A. Hildebrandt,Aeronautics -- History,NA,NA,38,17961,German,2004-02-01
915,The Girl's Cabinet of Instructive and Moral Stories,Francis L. Hawks,Conduct of life -- Juvenile fiction,NA,NA,10,3227,English,2004-02-01
916,"Parent and Child Volume III., Child Study and Training",Mosiah Hall,Child rearing,NA,NA,8,39246,English,2004-02-01
917,Die Familie Pfäffling: Eine deutsche Wintergeschichte,Agnes Sapper,"Germany, Southern -- Fiction",NA,NA,26,64186,German,2004-02-01
918,The Log of a Noncombatant,Horace Green,"World War, 1914-1918 -- Personal narratives",NA,NA,14,29565,English,2004-02-01
919,"A Compilation of the Messages and Papers of the Presidents. Volume 2, part ","Compilation of the Messages and Papers of the Presidents. Volume 2, part 1:",United States -- Politics and government,United States -- History -- Sources,Presidents -- United States,10,147749,English,2004-02-01
920,"Two Years Ago, Volume I",Charles Kingsley,Cholera -- Fiction,NA,NA,16,17,English,2004-02-01
921,The World's Greatest Books — Volume 04 — Fiction,J. A. Hammerton and Arthur Mee,Fiction,NA,NA,124,100857,English,2004-02-01
922,Young Lives,Richard Le Gallienne,English fiction -- 19th century,NA,NA,11,17,English,2004-02-01
923,"Punch, or the London Charivari, Volume 153, August 29, 1917",Various,English wit and humor -- Periodicals,NA,NA,3,11819,English,2004-02-01
924,The Lands of the Saracen,Bayard Taylor,Middle East -- Description and travel,Spain -- Description and travel,NA,43,128718,English,2004-02-01
925,"A Collection of Old English Plays, Volume 4",A. H. Bullen,"English drama -- Early modern and Elizabethan, 1500-1600",NA,NA,10,90569,English,2004-02-01
926,Saxe Holm's Stories,Helen Hunt Jackson,Short stories,United States -- Social life and customs -- 19th century -- Fiction,NA,13,17,English,2004-02-01
927,Tulitikkuja lainaamassa,Maiju Lassila,Finnish fiction -- 20th century,NA,NA,19,17,Finnish,2004-02-01
928,Bengal Dacoits and Tigers,Maharani of Cooch Behar Sunity Devee,Short stories,NA,NA,58,17,English,2004-02-01
929,The Dog Crusoe and His Master: A Story of Adventure in the Western Prairi,e Dog Crusoe and His Master: A Story of Adventure in the Western Prairies,Dogs -- Fiction,Adventure stories,NA,8,86119,English,2004-02-01
930,The Buccaneer Farmer,Harold Bindloss,Farmers -- Fiction,NA,NA,13,98116,English,2004-02-01
931,"The Lullaby, with Original Engravings",John R. Bolles,Poetry,NA,NA,4,17,English,2004-02-01
932,Over the Pass,Frederick Palmer,New York (N.Y.) -- Fiction,Western stories,Fathers and sons -- Fiction,11,17,English,2004-02-01
933,"Punchinello, Volume 2, No. 38, December 17, 1870.",Various,American wit and humor -- Periodicals,NA,NA,3,17,English,2004-02-01
934,"Punchinello, Volume 2, No. 39, December 24, 1870.",Various,American wit and humor -- Periodicals,NA,NA,9,14888,English,2004-02-01
935,The Wonderful Adventures of Nils,Selma Lagerlöf,Fantasy literature,Conduct of life -- Juvenile fiction,Boys -- Juvenile fiction,177,17,English,2004-02-01
936,The Girl Aviators' Motor Butterfly,Margaret Burnham,Adventure and adventurers -- Juvenile fiction,Aeronautics -- Juvenile fiction,Airplanes -- Juvenile fiction,9,17,English,2004-02-01
937,The Life of St. Mochuda of Lismore,P. Power,"Carthach, Saint, Bishop of Lismore, active 570-637 -- Legends",NA,NA,2,17,English,2004-02-01
938,"The Headsman; Or, The Abbaye des Vignerons",James Fenimore Cooper,Switzerland -- Fiction,NA,NA,13,158388,English,2004-02-01
939,After Waterloo: Reminiscences of European Travel 1815-1819,William Edward Frye,Europe -- Description and travel,NA,NA,15,150457,English,2004-02-01
940,"Manners, Customs, and Dress During the Middle Ages and During the Renaissan","nners, Customs, and Dress During the Middle Ages and During the Renaissance",Renaissance,Manners and customs,Middle Ages,321,157213,English,2004-02-01
941,Jumalainen näytelmä: Helvetti,Dante Alighieri,Hell -- Poetry,NA,NA,31,28018,Finnish,2004-02-01
942,The Claim Jumpers: A Romance,Stewart Edward White,West (U.S.) -- Social life and customs -- Fiction,Man-woman relationships -- Fiction,Community life -- West (U.S.) -- Fiction,12,48173,English,2004-02-01
943,Elusive Isabel,Jacques Futrelle,Fiction,Spy stories,NA,23,40616,English,2004-02-01
944,From a Bench in Our Square,Samuel Hopkins Adams,United States -- Social life and customs -- 20th century -- Fiction,NA,NA,14,17,English,2004-02-01
945,Lays of the Scottish Cavaliers and Other Poems,William Edmondstoune Aytoun,Scotland -- History -- Poetry,NA,NA,20,43241,English,2004-02-01
946,Three Frenchmen in Bengal,Samuel Charles Hill,"Renault, Pierre","Law, John, 1719-","Courtin, Jacques Ignace, active 18th century",21,49716,English,2004-02-01
947,The Best American Humorous Short Stories,H. C. Bunner et al.,"Short stories, American",NA,NA,1081,104594,English,2004-02-01
948,The Stories of the Three Burglars,Frank Richard Stockton,Authors -- Fiction,Storytelling -- Fiction,Burglars -- Fiction,14,17,English,2004-02-01
949,The Romance of Zion Chapel [3d ed.],Richard Le Gallienne,Clergy -- England -- Fiction,Triangles (Interpersonal relations) -- Fiction,English fiction -- 19th century,4,45945,English,2004-02-01
950,"The Mirror of Literature, Amusement, and Instruction. Volume 13, No. 35","e Mirror of Literature, Amusement, and Instruction. Volume 13, No. 355,",Popular literature -- Great Britain -- Periodicals,NA,NA,3,12756,English,2004-02-01
951,"A Compilation of the Messages and Papers of the Presidents. Volume 5, part ","Compilation of the Messages and Papers of the Presidents. Volume 5, part 1:",United States -- Politics and government,United States -- History -- Sources,"Taylor, Zachary, 1784-1850",8,85609,English,2004-02-01
952,"Punch, or the London Charivari, Volume 156, Jan. 15, 1919",Various,English wit and humor -- Periodicals,NA,NA,2,13396,English,2004-02-01
953,"Histoire de la Révolution française, Tome 05",Adolphe Thiers,"France -- History -- Revolution, 1789-1799",NA,NA,69,89005,French,2004-02-01
954,The Girl Aviators' Sky Cruise,Margaret Burnham,Adventure and adventurers -- Juvenile fiction,Aeronautics -- Juvenile fiction,Airplanes -- Juvenile fiction,13,43477,English,2004-02-01
955,The Gospels in the Second Century,W. Sanday,"Church history -- Primitive and early church, ca. 30-600","Cassels, Walter Richard, 1826-1907. Supernatural religion","Bible. Gospels -- Evidences, authority, etc.",19,17,English,2004-02-01
956,Indian speeches (1907-1909),John Morley,India,Great Britain -- Colonies -- Asia -- Administration,NA,11,41984,English,2004-02-01
957,"The Love Affairs of Great Musicians, Volume 1",Rupert Hughes,Composers -- Biography,NA,NA,42,17,English,2004-02-01
958,An Unwilling Maid,Jeanie Gould Lincoln,"United States -- History -- Revolution, 1775-1783 -- Fiction",NA,NA,7,50037,English,2004-02-01
959,The Visits of Elizabeth,Elinor Glyn,Young women -- Fiction,Epistolary fiction,Aristocracy (Social class) -- Fiction,9,57250,English,2004-02-01
960,Vergil: A Biography,Tenney Frank,"Poets, Latin -- Biography",Virgil,NA,6,17,English,2004-02-01
961,Lawn Tennis for Ladies,Mrs. Lambert Chambers,Tennis,NA,NA,14,22252,English,2004-02-01
962,Concerning Animals and Other Matters,Edward Hamilton Aitken,Natural history,Animal behavior,India -- Social life and customs,33,50268,English,2004-02-01
963,The Grip of Desire: The Story of a Parish-Priest,Hector France,Villages -- France -- Fiction,Priests -- Fiction,NA,11,89333,English,2004-02-01
964,"Punch, or the London Charivari, Volume 156, Jan. 1, 1919",Various,English wit and humor -- Periodicals,NA,NA,2,17,English,2004-02-01
965,The World Turned Upside Down,Anonymous,Children's poetry,Picture books for children,NA,37,1383,English,2004-02-01
966,The Ghost Pirates,William Hope Hodgson,Science fiction,Sea stories,Fantasy fiction,72,17,English,2004-02-01
967,Four Weeks in the Trenches: The War Story of a Violinist,Fritz Kreisler,"World War, 1914-1918 -- Personal narratives, Austrian",NA,NA,13,17,English,2004-02-01
968,A Century of Negro Migration,Carter Godwin Woodson,"Migration, Internal -- United States",African Americans -- Northeastern States,African Americans -- Migrations -- History,32,54193,English,2004-02-01
969,Ski-running,Katharine Furse,Skis and skiing,NA,NA,4,17,English,2004-02-01
970,Pragmatism,D. L. Murray,Pragmatism,NA,NA,30,16346,English,2004-02-01
971,De Zoon van Dik Trom,Cornelis Johannes Kieviet,Boys -- Juvenile fiction,Villages -- Netherlands -- Juvenile fiction,NA,18,49526,Dutch,2004-02-01
972,"With the ""Die-Hards"" in Siberia",John Ward,"World War, 1914-1918 -- Personal narratives, English","World War, 1914-1918 -- Russia (Federation) -- Siberia",NA,44,71870,English,2004-02-01
973,The Late Mrs. Null,Frank Richard Stockton,Virginia -- Social life and customs -- Fiction,NA,NA,7,17,English,2004-02-01
974,A Ride to India across Persia and Baluchistán,Harry De Windt,India -- Description and travel,Iran -- Description and travel,Baluchistan -- Description and travel,13,17,English,2004-02-01
975,Vitaulium: Hofwyck en Spaansche Wijsheit,Constantijn Huygens,"Huygens, Constantijn, 1596-1687 -- Homes and haunts -- Netherlands -- Voorburg -- Poetry","Poets, Dutch -- Homes and haunts -- Netherlands -- Voorburg -- Poetry",NA,7,53247,Dutch,2004-02-01
976,The Apricot Tree,Unknown,Christian life -- Juvenile literature,Kindness -- Juvenile literature,Theft -- Juvenile literature,8,6720,English,2004-02-01
977,The Grizzly King: A Romance of the Wild,James Oliver Curwood,Wilderness areas -- Fiction,Grizzly bear -- Fiction,NA,149,58459,English,2004-02-01
978,Hidden Creek,Katharine Newlin Burt,Orphans -- Fiction,Young women -- Fiction,Frontier and pioneer life -- West (U.S.) -- Fiction,6,17,English,2004-02-01
979,"Footsteps on the Road to Learning; Or, The Alphabet in Rhyme",Anonymous,Children's poetry,Readers (Elementary),Alphabet rhymes,21,694,English,2004-02-01
